Date,Close,Return,Volatility,RSI,Return_Bin,Vol_Bin,RSI_Signal,Observation
2017-01-05 00:00:00-05:00,197.71014404296875,-0.0794605811048509,0.0759697638905058,63.135158789970426,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-06 00:00:00-05:00,198.41748046875,0.3577643571123667,0.074445644739901,65.5868062536739,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-09 00:00:00-05:00,197.76258850097656,-0.3300575968540165,0.0725991053177154,61.50824215348703,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-10 00:00:00-05:00,197.76258850097656,0.0,0.0581446234564228,61.50824215348703,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-11 00:00:00-05:00,198.32144165039065,0.2825879018120369,0.0443549130490184,63.7398496658511,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-12 00:00:00-05:00,197.8236846923828,-0.2509849433654731,0.0488615906094997,60.38199534614306,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-13 00:00:00-05:00,198.2777557373047,0.2295332056057697,0.0437380685796596,62.3314830061443,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-17 00:00:00-05:00,197.57913208007807,-0.3523459576333709,0.0447742306029581,57.63254362947068,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-18 00:00:00-05:00,198.01577758789065,0.2209977861606926,0.0479788724887969,59.67851383524238,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-19 00:00:00-05:00,197.28224182128903,-0.3704430907158329,0.0483827458204295,54.88354234002044,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-20 00:00:00-05:00,198.00704956054688,0.3673963416912063,0.055921933573455,58.43707525102375,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-01-23 00:00:00-05:00,197.49180603027344,-0.2602147405443178,0.0550985736483465,55.11384474656165,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-24 00:00:00-05:00,198.75808715820312,0.6411816031170359,0.0676554998632624,60.985967269594646,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-01-25 00:00:00-05:00,200.4784240722656,0.8655431025018867,0.0864323585704225,67.25373059765704,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-01-26 00:00:00-05:00,200.2688446044922,-0.1045396624316463,0.0758421391086395,65.86547484923011,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-27 00:00:00-05:00,199.95452880859372,-0.1569469262776124,0.0818399669872342,63.74041983606909,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-01-30 00:00:00-05:00,198.7144470214844,-0.6201818956031002,0.0971358796589455,56.0561217482932,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-01-31 00:00:00-05:00,198.6969757080078,-0.0087921707447202,0.0856802710496365,55.95377393268195,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-01 00:00:00-05:00,198.7755584716797,0.0395490486917893,0.0419057532560949,56.339897849966114,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-02 00:00:00-05:00,198.9065399169922,0.0658941402653212,0.0452143105038872,57.01627543687864,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-03 00:00:00-05:00,200.27761840820312,0.6893078989675949,0.0735934562924913,63.40686970405138,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-02-06 00:00:00-05:00,199.9195251464844,-0.1787984421648625,0.0524572182311653,60.86179535064639,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-07 00:00:00-05:00,199.9282684326172,0.0043734028111641,0.0522600725973271,60.90305924029376,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-08 00:00:00-05:00,200.1902618408203,0.1310437039529599,0.0517345536178948,62.18947779530786,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-02-09 00:00:00-05:00,201.3779296875,0.5932695405653998,0.0597151467303337,67.4224378470474,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-02-10 00:00:00-05:00,202.17257690429688,0.3946049192332213,0.0487234584124714,70.37659608881403,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-02-13 00:00:00-05:00,203.2729339599609,0.5442662266628595,0.0407328093755538,73.90527288600458,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-02-14 00:00:00-05:00,204.0850524902344,0.3995212320954566,0.0284882725554603,76.16218115359622,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-02-15 00:00:00-05:00,205.15049743652344,0.5220592754288322,0.0141126720602343,78.75788521324452,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-02-16 00:00:00-05:00,204.97579956054688,-0.0851559602143336,0.0404650107172105,77.27211128194614,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-17 00:00:00-05:00,205.2989044189453,0.1576307345019012,0.0424358784734445,78.09518516527064,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-21 00:00:00-05:00,206.5215606689453,0.5955493301147641,0.0443335744880707,80.9121549869939,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-02-22 00:00:00-05:00,206.3381500244141,-0.0888094414632334,0.0515963919585317,79.26539210841959,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-23 00:00:00-05:00,206.4778594970703,0.067708987717352,0.044472120608194,79.60588508817126,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-24 00:00:00-05:00,206.7398376464844,0.1268795356810459,0.0404002080539051,80.26048028860953,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-27 00:00:00-05:00,207.06292724609372,0.1562783463929351,0.0404032439402877,81.0675612570692,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-02-28 00:00:00-05:00,206.5040740966797,-0.2698953196724862,0.0281704970003776,75.3302385825524,Low,Low,Overbought,"('Low', 'Low', 'Overbought')"
2017-03-01 00:00:00-05:00,209.39459228515625,1.3997390613820435,0.1009577909940445,82.30553065533641,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-03-02 00:00:00-05:00,208.075927734375,-0.6297510056923916,0.121050540186478,72.26678419960524,Low,High,Overbought,"('Low', 'High', 'Overbought')"
2017-03-03 00:00:00-05:00,208.2069549560547,0.0629708698677289,0.1212263197813263,72.62408256790826,Medium,High,Overbought,"('Medium', 'High', 'Overbought')"
2017-03-06 00:00:00-05:00,207.58692932128903,-0.2977929507189114,0.1251084326419721,68.14975382440048,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-03-07 00:00:00-05:00,206.9669189453125,-0.2986750553147566,0.125590537880313,63.9095476900742,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-03-08 00:00:00-05:00,206.5826416015625,-0.1856709012765134,0.0397212457172447,61.36126565012903,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-09 00:00:00-05:00,206.8446502685547,0.1268299528754735,0.0319996929906972,62.46034140832994,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-10 00:00:00-05:00,207.56944274902344,0.3504042669354668,0.0457731685436676,65.39293704762208,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-13 00:00:00-04:00,207.67428588867188,0.0505099104472828,0.040830783592295,65.8090242734431,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-14 00:00:00-04:00,206.8795166015625,-0.3826999012941923,0.0450520359953466,59.92698635938001,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-03-15 00:00:00-04:00,208.66976928710935,0.8653600486677515,0.0722380812456225,67.06743995913178,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-03-16 00:00:00-04:00,208.25933837890625,-0.1966892040017653,0.0777765581665818,64.2412697037445,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-03-17 00:00:00-04:00,207.8935546875,-0.1756385544357863,0.0776386684307287,61.744083627640585,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-20 00:00:00-04:00,207.6655731201172,-0.1096626433298997,0.07821889276282,60.17406001666231,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-21 00:00:00-04:00,204.999267578125,-1.283942014042916,0.1210874554135971,45.57735539735227,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-03-22 00:00:00-04:00,205.4816436767578,0.235306254666967,0.0916325076301872,48.03336817977741,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-23 00:00:00-04:00,205.26239013671875,-0.1067022514108173,0.0925394371571692,46.99524142793914,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-24 00:00:00-04:00,205.11325073242188,-0.0726579302703922,0.0936235770676567,46.26280526533802,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-27 00:00:00-04:00,204.9027557373047,-0.1026237916690209,0.0937005356152483,45.19223839468405,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-28 00:00:00-04:00,206.393798828125,0.7276832785655163,0.0570285920396945,53.41569749949369,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-03-29 00:00:00-04:00,206.5867462158203,0.0934850701866274,0.0563551192580567,54.369806889532256,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-30 00:00:00-04:00,207.2445831298828,0.3184313253935755,0.0542180942506101,57.5612368054589,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-03-31 00:00:00-04:00,206.7621612548828,-0.2327790032985666,0.060037214650435,54.54818403646258,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-03 00:00:00-04:00,206.402587890625,-0.1739067545412975,0.0621813885038494,52.34866640456804,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-04 00:00:00-04:00,206.5341339111328,0.063732737972022,0.0352785567959039,53.09383063969029,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-05 00:00:00-04:00,205.9201812744141,-0.297264488485438,0.0402760178346242,49.22479527694128,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-06 00:00:00-04:00,206.4990692138672,0.2811224892433905,0.0380766341008922,52.72305732662253,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-07 00:00:00-04:00,206.2885589599609,-0.1019424710763328,0.0356451413621578,51.337890407751225,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-10 00:00:00-04:00,206.4113311767578,0.0595147968534215,0.0341796523356058,52.12783408544104,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-11 00:00:00-04:00,206.16571044921875,-0.118995757712903,0.0345231254886235,50.36628514248372,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-12 00:00:00-04:00,205.26239013671875,-0.4381525475462111,0.0419456905111643,44.4209743767784,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-13 00:00:00-04:00,203.92921447753903,-0.6494982633163837,0.045726927160843,37.403549919914525,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-17 00:00:00-04:00,205.73599243164065,0.8859828930006364,0.0938753316494712,49.13190771298229,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-04-18 00:00:00-04:00,205.1220245361328,-0.2984251264210869,0.0945990073935716,45.979262729552055,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-19 00:00:00-04:00,204.74485778808597,-0.1838743298774536,0.0946843875606989,44.10689832030923,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-20 00:00:00-04:00,206.4113311767578,0.8139268583715609,0.1100012577228332,53.17918932257135,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-04-21 00:00:00-04:00,205.75357055664065,-0.3186649765627103,0.0972635049150277,49.74693649019367,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-04-24 00:00:00-04:00,208.0163726806641,1.0997632351660735,0.1075340832674868,59.44428518649005,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-04-25 00:00:00-04:00,209.22671508789065,0.581849587909411,0.0985188330809202,63.50136413368648,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-04-26 00:00:00-04:00,209.09521484375,-0.062850599210229,0.0943077591525228,62.76669189287662,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-27 00:00:00-04:00,209.2706451416016,0.0838997190742318,0.0893504911811906,63.37545115817167,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-04-28 00:00:00-04:00,208.8145294189453,-0.2179549464988883,0.0853153652644026,60.60117230707802,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-05-01 00:00:00-04:00,209.34078979492188,0.2520228728532192,0.0487981746316364,62.63362447355336,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-02 00:00:00-04:00,209.419677734375,0.0376839790899863,0.0276860971993779,62.94223510245536,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-03 00:00:00-04:00,209.1653594970703,-0.1214395132568491,0.0290504816787887,61.18776460982711,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-04 00:00:00-04:00,209.4109039306641,0.1173924947152516,0.0297001808733843,62.28096983082762,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-05 00:00:00-04:00,210.2353973388672,0.3937203807095502,0.0313233471555614,65.76764577837342,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-05-08 00:00:00-04:00,210.20034790039065,-0.0166715210284329,0.0308487213078724,65.49050021169327,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-09 00:00:00-04:00,210.00738525390625,-0.0917993944404949,0.0332933066041073,63.89413053364045,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-10 00:00:00-04:00,210.384521484375,0.179582365645281,0.0298596681093934,65.65616208521612,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-11 00:00:00-04:00,209.9547119140625,-0.2042971447138608,0.0375393460360966,61.945848729745,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-05-12 00:00:00-04:00,209.60389709472656,-0.167090710247808,0.0241524698691474,59.01441721486778,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-15 00:00:00-04:00,210.7616424560547,0.5523491582815954,0.0501748556837648,64.91516189910405,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-05-16 00:00:00-04:00,210.56863403320312,-0.0915766363377978,0.0501707937579463,63.27952530914272,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-17 00:00:00-04:00,206.8323516845703,-1.774377445048947,0.1376346036586895,41.48722190763469,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-05-18 00:00:00-04:00,207.6655731201172,0.4028486978756573,0.1477745849828996,45.95698897412483,High,High,Neutral,"('High', 'High', 'Neutral')"
2017-05-19 00:00:00-04:00,209.0162506103516,0.6504099210768555,0.1603871294284621,52.31591196588469,High,High,Neutral,"('High', 'High', 'Neutral')"
2017-05-22 00:00:00-04:00,210.07752990722656,0.5077496576347151,0.1593570038569266,56.633680040526926,High,High,Neutral,"('High', 'High', 'Neutral')"
2017-05-23 00:00:00-04:00,210.5424346923828,0.2213015287077846,0.1605696712484365,58.41028465232474,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-05-24 00:00:00-04:00,211.03353881835935,0.2332566005964986,0.0289339663325598,60.26226174337225,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-25 00:00:00-04:00,212.0421905517578,0.4779580246088821,0.0294148815433788,63.82519883710212,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-05-26 00:00:00-04:00,211.9983367919922,-0.0206816198472181,0.0342374789113443,63.55837289114783,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-30 00:00:00-04:00,211.81411743164065,-0.0868966064258902,0.035756820606064,62.37863675912826,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-05-31 00:00:00-04:00,211.76150512695312,-0.0248389037168283,0.0375303731312764,62.02454774198994,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-01 00:00:00-04:00,213.4454803466797,0.7952225399592727,0.0617398025353036,68.23901127534832,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-06-02 00:00:00-04:00,214.1559295654297,0.3328480966643399,0.0588445068373837,70.43702713611634,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2017-06-05 00:00:00-04:00,213.9980926513672,-0.0737018649835108,0.0601936457012619,69.2897560091152,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-06 00:00:00-04:00,213.31393432617188,-0.3197030014234325,0.0685930785104205,64.39375482679233,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-06-07 00:00:00-04:00,213.7086334228516,0.1850320270574412,0.0669935738550148,65.89114118145804,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-08 00:00:00-04:00,213.8138885498047,0.049251696231134,0.0396103286876188,66.29816798850587,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-09 00:00:00-04:00,213.48941040039065,-0.1517572836894909,0.030556235976849,63.77171735498453,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-12 00:00:00-04:00,213.4454803466797,-0.020577158196533,0.0306642480069528,63.41935292883917,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-13 00:00:00-04:00,214.4892425537109,0.489006469162967,0.0386950767563349,67.95051426681833,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-06-14 00:00:00-04:00,214.2173767089844,-0.126750340245374,0.0411403627925904,65.66883183472213,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-15 00:00:00-04:00,213.80511474609372,-0.1924502900857994,0.0445224877945123,62.25501591129783,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-06-16 00:00:00-04:00,213.85183715820312,0.0218528037389864,0.0424702091290161,62.4929901378772,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-19 00:00:00-04:00,215.63214111328125,0.8324941130905872,0.0697026037035041,70.2021801755696,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2017-06-20 00:00:00-04:00,214.17791748046875,-0.6744002194220777,0.0867551265637973,59.45265486601914,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-06-21 00:00:00-04:00,214.1250762939453,-0.0246716314851958,0.0863318557721669,59.09854216741241,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-22 00:00:00-04:00,214.0280914306641,-0.045293556906012,0.084976386770482,58.41087225963293,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-23 00:00:00-04:00,214.28369140625,0.1194235643916519,0.0852650708526739,59.74044990039155,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-26 00:00:00-04:00,214.42469787597656,0.0658036403989426,0.0511982181007135,60.49085272917145,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-06-27 00:00:00-04:00,212.697265625,-0.8056125381488033,0.060409917759394,48.55163059123056,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-06-28 00:00:00-04:00,214.6009826660156,0.8950359730397262,0.0958741329526617,58.315955716510246,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-06-29 00:00:00-04:00,212.7148895263672,-0.8788837386563886,0.1169325471860073,48.49576630726863,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-06-30 00:00:00-04:00,213.1114501953125,0.1864282607711764,0.1178989049052123,50.38747804050778,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-07-03 00:00:00-04:00,213.47283935546875,0.1695775425605061,0.1190944832017998,52.11361114666437,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-07-05 00:00:00-04:00,213.9663543701172,0.2311839839384211,0.100999819029029,54.44456209963317,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-06 00:00:00-04:00,212.00978088378903,-0.9144304449584916,0.0954039495017129,45.07646514902549,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-07-07 00:00:00-04:00,213.3846893310547,0.6485118005094659,0.0925193713373622,51.4043241499763,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-07-10 00:00:00-04:00,213.6138458251953,0.1073912541986965,0.092024664000274,52.3889009373585,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-11 00:00:00-04:00,213.45518493652344,-0.0742746276857442,0.0916091362984294,51.609246984784505,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-12 00:00:00-04:00,215.05926513671875,0.7514833620332562,0.1061157351099127,58.3568169239533,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-07-13 00:00:00-04:00,215.42062377929688,0.1680274701712614,0.0569132938652844,59.719445541923086,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-14 00:00:00-04:00,216.4253387451172,0.4663968324823297,0.0515533431423349,63.31383409011805,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-07-17 00:00:00-04:00,216.39892578125,-0.012204191995413,0.0547204119405217,63.15428609127152,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-18 00:00:00-04:00,216.51356506347656,0.0529759017114717,0.0504120568789255,63.58322479712032,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-19 00:00:00-04:00,217.68572998046875,0.541381745133851,0.0392449751131628,67.72101169336699,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-07-20 00:00:00-04:00,217.78265380859372,0.0445246586139091,0.0416328425218746,68.04433795255031,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-21 00:00:00-04:00,217.5887451171875,-0.0890377116887664,0.0394395663837052,66.60689165019932,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-24 00:00:00-04:00,217.535888671875,-0.0242919022691356,0.0396788219235981,66.19638587008254,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-25 00:00:00-04:00,218.0647125244141,0.2430972911034112,0.0403984993671796,68.30132247155795,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-26 00:00:00-04:00,218.07351684570312,0.0040374809785248,0.0199445202098972,68.33667349193222,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-27 00:00:00-04:00,217.87083435058597,-0.0929422783879752,0.021854535727198,66.49812432460791,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-28 00:00:00-04:00,217.61520385742188,-0.1173312132053072,0.0227231545047271,64.15376247569206,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-07-31 00:00:00-04:00,217.49180603027344,-0.0567045982822422,0.0230772742276893,62.99916766997886,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-01 00:00:00-04:00,217.97657775878903,0.2228919504434712,0.0217234534035798,65.61713366688363,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-02 00:00:00-04:00,218.0822906494141,0.0484973622909112,0.022105537386964,66.17910345904082,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-03 00:00:00-04:00,217.65924072265625,-0.1939863734455649,0.0256873843450987,61.82420725888083,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-08-04 00:00:00-04:00,218.05589294433597,0.182235415488341,0.0272429657434926,64.20274272695653,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-07 00:00:00-04:00,218.4613342285156,0.1859345687498459,0.0272324011048709,66.50029455573005,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-08 00:00:00-04:00,217.9236602783203,-0.2461185875725191,0.0325637774130095,60.916537849760346,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-08-09 00:00:00-04:00,217.9148712158203,-0.0040330923630649,0.0322335693663039,60.826628490346415,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-10 00:00:00-04:00,214.83892822265625,-1.4115342271054487,0.1067589557051301,39.08473784141462,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-08-11 00:00:00-04:00,215.15626525878903,0.1477092809753388,0.1058824830801032,41.41145419888205,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-14 00:00:00-04:00,217.28912353515625,0.9913066086185252,0.1379025417469766,54.10100897832309,High,High,Neutral,"('High', 'High', 'Neutral')"
2017-08-15 00:00:00-04:00,217.26266479492188,-0.012176743963943,0.1374188489940273,53.944918627808704,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-08-16 00:00:00-04:00,217.6416473388672,0.1744351908336661,0.1384616840787726,55.90725111433042,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-08-17 00:00:00-04:00,214.24839782714844,-1.5590993512539786,0.1480554258819287,39.62682975715068,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-08-18 00:00:00-04:00,213.91354370117188,-0.1562924761037032,0.1470032720483605,38.43730104430841,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-08-21 00:00:00-04:00,214.08094787597656,0.0782578661959521,0.114688169858798,39.4164208611055,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2017-08-22 00:00:00-04:00,216.31961059570312,1.0457085237792765,0.1500651628126442,50.70687914130956,High,High,Neutral,"('High', 'High', 'Neutral')"
2017-08-23 00:00:00-04:00,215.5440216064453,-0.3585384547993508,0.1489885816061681,47.41034618970438,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2017-08-24 00:00:00-04:00,215.0416412353516,-0.2330755301629405,0.0894100334947131,45.35356686328948,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-08-25 00:00:00-04:00,215.5440216064453,0.2336200413127986,0.0873422416607892,47.79267307703933,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-28 00:00:00-04:00,215.5528106689453,0.0040776183141133,0.0878929829450839,47.836539261732725,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-29 00:00:00-04:00,215.79962158203125,0.1145013661941973,0.0388392366772965,49.12916779178539,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-08-30 00:00:00-04:00,216.82199096679688,0.4737586550294326,0.0416619223389191,54.192874474669686,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-08-31 00:00:00-04:00,218.1264190673828,0.6016124539626189,0.0392867223323065,59.70420458986354,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2017-09-01 00:00:00-04:00,218.4348907470703,0.1414187611965545,0.0405692755424406,60.9022010365226,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-09-05 00:00:00-04:00,216.86607360839844,-0.7182081275140417,0.0817957457362908,52.37407055936074,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2017-09-06 00:00:00-04:00,217.60633850097656,0.3413465648457459,0.0832383752332496,55.53788141472695,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2017-09-07 00:00:00-04:00,217.5799102783203,-0.0121449691393715,0.0790229529556724,55.39639522862783,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
